AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
AYURVEDA-F-12 (SK00),kShayajaSirorogaH,Biomedicine,XM6FF0,- - - - - - - - KOSTAIVE,0.5778,related-to
AYURVEDA-F-12 (SK00),kShayajaSirorogaH,Biomedicine,XM0238,- - - - - Khat,0.5411,related-to
AYURVEDA-F-12 (SK00),kShayajaSirorogaH,Biomedicine,XM1J98,- - - - - Karaya (gum),0.517,related-to
AYURVEDA-SK50 (FA),kapAla-rogaH,TM2,SK50,Scalp affliction disorder (TM2),0.5822,related-to
AYURVEDA-SK50 (FA),kapAla-rogaH,TM2,SP52,Fever disorder due to derangement of Balgham (TM2),0.525,related-to
AYURVEDA-SK50 (FA),kapAla-rogaH,TM2,SP53,Fever disorder due to derangement of Ṣafrā (TM2),0.5194,related-to
AYURVEDA-SK50 (FA),kapAla-rogaH,Biomedicine,8A84.0,- - - Acute headache associated with traumatic injury to the head,0.5545,related-to
AYURVEDA-SK50 (FA),kapAla-rogaH,Biomedicine,ME66.3,- - - - Symptom or complaint relating to hair or scalp,0.5499,related-to
AYURVEDA-SK50 (FA),kapAla-rogaH,Biomedicine,8A84.1,- - - Persistent headache associated with traumatic injury to the head,0.5446,related-to
AYURVEDA-SN73 (FA-2),akAlapalitaH/palitaH,TM2,SN73,Premature greying of hair disorder (TM2),0.6457,narrower-than
AYURVEDA-SN73 (FA-2),akAlapalitaH/palitaH,TM2,SR17,Aggravation of pitta pattern (TM2),0.5061,related-to
AYURVEDA-SN73 (FA-2),akAlapalitaH/palitaH,TM2,SN06,Penile growth disorder (TM2),0.5032,related-to
AYURVEDA-SN73 (FA-2),akAlapalitaH/palitaH,Biomedicine,SN73,- - - - - Premature greying of hair disorder (TM2),0.544,related-to
AYURVEDA-SN73 (FA-2),akAlapalitaH/palitaH,Biomedicine,LC30,- - - - Developmental defects of hair or hair growth,0.5192,related-to
AYURVEDA-SN73 (FA-2),akAlapalitaH/palitaH,Biomedicine,ED73,- - - - Acquired disorders of the hair shaft,0.5185,related-to
AYURVEDA-FA-2.1,vAtika-palitaH,Biomedicine,XM30V1,- - - - - Verdigris,0.5761,related-to
AYURVEDA-FA-2.1,vAtika-palitaH,Biomedicine,XM6602,- - - - - - Vernakalant,0.5432,related-to
AYURVEDA-FA-2.1,vAtika-palitaH,Biomedicine,XM3AT4,- - - - - Viprynium,0.5395,related-to
AYURVEDA-FA-2.3,pittajapalitaH,TM2,SR15,Vitiation of pitta pattern (TM2),0.5819,related-to
AYURVEDA-FA-2.3,pittajapalitaH,TM2,SS54,Pitta-Kapha constitution pattern (TM2),0.5336,related-to
AYURVEDA-FA-2.3,pittajapalitaH,TM2,SS51,Pitta constitution pattern (TM2),0.5332,related-to
AYURVEDA-FA-2.3,pittajapalitaH,Biomedicine,XM3QR7,- - - - Pitolisant,0.5595,related-to
AYURVEDA-FA-2.3,pittajapalitaH,Biomedicine,XM9V60,- - - - - - Parnaparin,0.5441,related-to
AYURVEDA-FA-2.3,pittajapalitaH,Biomedicine,XM1YK2,- - - - - - Papaveretum,0.533,related-to
AYURVEDA-FA-2.5,kaPajapalitaH,TM2,SR1A,Vitiation of kapha pattern (TM2),0.6109,narrower-than
AYURVEDA-FA-2.5,kaPajapalitaH,TM2,SR1D,Spreading of kapha pattern (TM2),0.5399,related-to
AYURVEDA-FA-2.5,kaPajapalitaH,TM2,SS52,Kapha constitution pattern (TM2),0.5132,related-to
AYURVEDA-FA-2.5,kaPajapalitaH,Biomedicine,XM0238,- - - - - Khat,0.537,related-to
AYURVEDA-FA-2.5,kaPajapalitaH,Biomedicine,XM3835,- - - - - - Vorapaxar,0.5261,related-to
AYURVEDA-FA-2.5,kaPajapalitaH,Biomedicine,XM6AL6,- - - - - - Pegaspargase,0.5208,related-to
AYURVEDA-FA-2.7,sAnnipAtajapalitaH,Biomedicine,XM00F2,- - - - - Saralasin,0.6685,narrower-than
AYURVEDA-FA-2.7,sAnnipAtajapalitaH,Biomedicine,XM68K3,- - - - - Salsalate,0.5629,related-to
AYURVEDA-FA-2.7,sAnnipAtajapalitaH,Biomedicine,XM04S7,- - - - - Saruplase,0.5382,related-to
AYURVEDA-FA-2.9,Sirorogottha-palitaH,Biomedicine,XN84U,- - - - - Phthirus,0.5144,related-to
AYURVEDA-SN71 (FA-3),khAlityam/khalati,TM2,SK50,Scalp affliction disorder (TM2),0.5662,related-to
AYURVEDA-SN71 (FA-3),khAlityam/khalati,TM2,SN70,Furunculosis of scalp disorder (TM2),0.5426,related-to
AYURVEDA-SN71 (FA-3),khAlityam/khalati,TM2,SN73,Premature greying of hair disorder (TM2),0.519,related-to
AYURVEDA-SN71 (FA-3),khAlityam/khalati,Biomedicine,1F28.0,- - - Dermatophytosis of scalp,0.5334,related-to
AYURVEDA-SN71 (FA-3),khAlityam/khalati,Biomedicine,NA00.00,- - - - Abrasion of scalp,0.533,related-to
AYURVEDA-SN71 (FA-3),khAlityam/khalati,Biomedicine,LC30,- - - - Developmental defects of hair or hair growth,0.5313,related-to
AYURVEDA-FA-3.1,vAtaja-khAlityam/vAtajakhalati,TM2,SQ61,Artificial poison disorder (TM2),0.5135,related-to
AYURVEDA-FA-3.1,vAtaja-khAlityam/vAtajakhalati,TM2,SM3F,Gastritis disorder (TM2),0.5109,related-to
AYURVEDA-FA-3.1,vAtaja-khAlityam/vAtajakhalati,TM2,SN4V,Acne disorder (TM2),0.5096,related-to
AYURVEDA-FA-3.2,pittaja khalityam,TM2,SL70,Varicose veins disorder (TM2),0.5621,related-to
AYURVEDA-FA-3.2,pittaja khalityam,TM2,SK53,Stammering disorder (TM2),0.5251,related-to
AYURVEDA-FA-3.3,kaPaja khalityam/kaPaja khalati,TM2,SK91,Anosmia disorder (TM2),0.5785,related-to
AYURVEDA-FA-3.3,kaPaja khalityam/kaPaja khalati,TM2,SP99,Pruritus disorder (TM2),0.5738,related-to
AYURVEDA-FA-3.3,kaPaja khalityam/kaPaja khalati,TM2,SM36,Malabsorption disorder (TM2),0.5667,related-to
AYURVEDA-FA-3.3,kaPaja khalityam/kaPaja khalati,Biomedicine,XM0238,- - - - - Khat,0.5359,related-to
AYURVEDA-FA-3.3,kaPaja khalityam/kaPaja khalati,Biomedicine,XH9XR8,- - - - Keratoacanthoma,0.5313,related-to
AYURVEDA-FA-3.3,kaPaja khalityam/kaPaja khalati,Biomedicine,2C31.1,- - - - - Keratoacanthoma,0.5257,related-to
AYURVEDA-FA-3.4,sAnnipAtaja-khalityam/asAdhya-khalityam,TM2,SN6Y,Other specified nail disorders (TM2),0.6014,narrower-than
AYURVEDA-FA-3.4,sAnnipAtaja-khalityam/asAdhya-khalityam,TM2,SK91,Anosmia disorder (TM2),0.5422,related-to
AYURVEDA-FA-3.4,sAnnipAtaja-khalityam/asAdhya-khalityam,TM2,SN41,Discoloration of body disorder (TM2),0.5395,related-to
AYURVEDA-FA-3.4,sAnnipAtaja-khalityam/asAdhya-khalityam,Biomedicine,EE13.3,- - - - - Nail disorder associated with specified dermatosis,0.5639,related-to
AYURVEDA-FA-3.4,sAnnipAtaja-khalityam/asAdhya-khalityam,Biomedicine,EE10.4,- - - - - Nail atrophy,0.5521,related-to
AYURVEDA-FA-3.4,sAnnipAtaja-khalityam/asAdhya-khalityam,Biomedicine,1F28.1,- - - Dermatophytosis of nail,0.5426,related-to
AYURVEDA-SN91 (FA-4),dAruNakaH,TM2,SN4L,Wheal disorder (TM2),0.5374,related-to
AYURVEDA-SN91 (FA-4),dAruNakaH,TM2,SN42,Dryness of skin disorder (TM2),0.5352,related-to
AYURVEDA-SN91 (FA-4),dAruNakaH,TM2,SN41,Discoloration of body disorder (TM2),0.5284,related-to
AYURVEDA-FA-5,arUMShikA (kapAla),TM2,SR1A,Vitiation of kapha pattern (TM2),0.523,related-to
AYURVEDA-FA-5,arUMShikA (kapAla),TM2,SS52,Kapha constitution pattern (TM2),0.5115,related-to
AYURVEDA-FA-5,arUMShikA (kapAla),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5954,related-to
AYURVEDA-FA-5,arUMShikA (kapAla),Biomedicine,XM7CN8,- - - - - Kaolin,0.532,related-to
AYURVEDA-FA-6 (SK50),kapAlarbudaH,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5323,related-to
AYURVEDA-FA-6 (SK50),kapAlarbudaH,Biomedicine,XM0238,- - - - - Khat,0.5239,related-to
AYURVEDA-FA-7 (SP9Y),kapAlavidradhiH,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5677,related-to
AYURVEDA-FA-7 (SP9Y),kapAlavidradhiH,TM2,SR1D,Spreading of kapha pattern (TM2),0.549,related-to
AYURVEDA-FA-7 (SP9Y),kapAlavidradhiH,Biomedicine,XM0238,- - - - - Khat,0.5276,related-to
AYURVEDA-FA-7 (SP9Y),kapAlavidradhiH,Biomedicine,XM6602,- - - - - - Vernakalant,0.5233,related-to
AYURVEDA-FA-7 (SP9Y),kapAlavidradhiH,Biomedicine,XM3835,- - - - - - Vorapaxar,0.5145,related-to
AYURVEDA-G,mukharogaH,Biomedicine,XM6QN8,- - - - - Migalastat,0.5679,related-to
AYURVEDA-G,mukharogaH,Biomedicine,XM9GX9,- - - - - Menthol,0.5385,related-to
AYURVEDA-G,mukharogaH,Biomedicine,XM6QD7,- - - - - Malathion (medicinal),0.5288,related-to
AYURVEDA-GA,oShTharogaH,Biomedicine,XM8X04,- - - - - Oat,0.557,related-to
AYURVEDA-GA,oShTharogaH,Biomedicine,XM8676,- - - - - Osilodrostat,0.5406,related-to
AYURVEDA-SM1M (GA-1),vAtaja-oShThaprakopaH,TM2,SM1M,Dry chapped lip disorder (TM2),0.668,narrower-than
AYURVEDA-SM1M (GA-1),vAtaja-oShThaprakopaH,TM2,SN42,Dryness of skin disorder (TM2),0.5285,related-to
AYURVEDA-SM1M (GA-1),vAtaja-oShThaprakopaH,TM2,SS53,Vata-Pitta constitution pattern (TM2),0.5029,related-to
AYURVEDA-SM1M (GA-1),vAtaja-oShThaprakopaH,Biomedicine,SM1M,- - - - - Dry chapped lip disorder (TM2),0.5022,related-to
AYURVEDA-SM1K  (GA-2),pittaja-oShThaprakopaH,TM2,SM1K,Lip chapping and bleeding disorder (TM2),0.5466,related-to
AYURVEDA-SM1K  (GA-2),pittaja-oShThaprakopaH,TM2,SM1M,Dry chapped lip disorder (TM2),0.5207,related-to
AYURVEDA-SM1K  (GA-2),pittaja-oShThaprakopaH,TM2,SM1B,Bleeding gum disorder (TM2),0.5009,related-to
AYURVEDA-SM1K  (GA-2),pittaja-oShThaprakopaH,Biomedicine,GA41.0,- - - - Vulval aphthosis,0.5518,related-to
AYURVEDA-SM1K  (GA-2),pittaja-oShThaprakopaH,Biomedicine,DA00.2,- - - Pigmentary abnormalities of lips,0.5268,related-to
AYURVEDA-SM1K  (GA-2),pittaja-oShThaprakopaH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5131,related-to
AYURVEDA-SM1L (GA-3),kaPaja-oShThaprakopaH,TM2,SM1L,Itchy swollen lip diorder (TM2),0.6685,narrower-than
AYURVEDA-SM1L (GA-3),kaPaja-oShThaprakopaH,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5084,related-to
AYURVEDA-GA-4,sAnnipAtaja-oShThaprakopaH,Biomedicine,XM00F2,- - - - - Saralasin,0.577,related-to
AYURVEDA-GA-4,sAnnipAtaja-oShThaprakopaH,Biomedicine,XM68K3,- - - - - Salsalate,0.5208,related-to
AYURVEDA-GA-5,raktaja-oShThaprakopaH,Biomedicine,XM3835,- - - - - - Vorapaxar,0.5018,related-to
AYURVEDA-GA-6,mAMsaja-oShThaprakopaH,TM2,SR00,Marasmus disorder (TM2),0.5384,related-to
AYURVEDA-GA-6,mAMsaja-oShThaprakopaH,Biomedicine,XM6QD7,- - - - - Malathion (medicinal),0.5762,related-to
AYURVEDA-GA-6,mAMsaja-oShThaprakopaH,Biomedicine,XM5R16,- - - - - - Magaldrate,0.5127,related-to
AYURVEDA-GA-6,mAMsaja-oShThaprakopaH,Biomedicine,LD28.01,- - - - Marfan syndrome,0.5018,related-to
AYURVEDA-GA-7,medoja-oShThaprakopaH,TM2,SR1A,Vitiation of kapha pattern (TM2),0.507,related-to
AYURVEDA-GA-7,medoja-oShThaprakopaH,Biomedicine,XM1JZ7,- - - - - - - Melevodopa,0.5378,related-to
AYURVEDA-GA-7,medoja-oShThaprakopaH,Biomedicine,XA46W1,- - - - - Mesoappendix,0.5368,related-to
AYURVEDA-GA-7,medoja-oShThaprakopaH,Biomedicine,XM73Z5,- - - - - - - Mangafodipir,0.5186,related-to
AYURVEDA-GA-9,khaNDauShThaH,Biomedicine,XM0238,- - - - - Khat,0.6968,narrower-than
AYURVEDA-GA-9,khaNDauShThaH,Biomedicine,XM6FF0,- - - - - - - - KOSTAIVE,0.5789,related-to
AYURVEDA-GA-9,khaNDauShThaH,Biomedicine,XM2UL5,- - - - - Kenacort,0.5368,related-to
AYURVEDA-GA-10 (SM1Y),jalArbudaH,Biomedicine,XM6XG3,- - - - - - Jalap,0.6491,narrower-than
AYURVEDA-GA-10 (SM1Y),jalArbudaH,Biomedicine,XM7ED8,- - - - Jatropha plant,0.5874,related-to
AYURVEDA-GB,dantamUlagatarogaH,Biomedicine,XM9511,- - - - - - Daraprim,0.5989,related-to
AYURVEDA-GB,dantamUlagatarogaH,Biomedicine,XM6HM3,- - - - - - - - Daichirona,0.5792,related-to
AYURVEDA-GB,dantamUlagatarogaH,Biomedicine,XM3KU8,- - - - - - Dalapon,0.5679,related-to
AYURVEDA-GB-1 (SM1Y),SItAdaH,Biomedicine,XM7WR2,- - - - - - - Sitaxentan,0.6162,narrower-than
AYURVEDA-GB-2 (SM1Y),dantapuppuTaH,Biomedicine,XM9511,- - - - - - Daraprim,0.6166,narrower-than
AYURVEDA-GB-2 (SM1Y),dantapuppuTaH,Biomedicine,XM3KU8,- - - - - - Dalapon,0.6021,narrower-than
AYURVEDA-GB-2 (SM1Y),dantapuppuTaH,Biomedicine,XM27M4,- - - - - Daprodustat,0.5998,related-to
AYURVEDA-SM13 (GB-3),dantaveShTakaH,TM2,SM1F,Dental plaque disorder (TM2),0.5468,related-to
AYURVEDA-SM13 (GB-3),dantaveShTakaH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5473,related-to
AYURVEDA-SM13 (GB-3),dantaveShTakaH,Biomedicine,DA08.11,- - - - Abrasion of teeth,0.5174,related-to
AYURVEDA-SM13 (GB-3),dantaveShTakaH,Biomedicine,DA01,- - Disorders of oral mucosa,0.5128,related-to
AYURVEDA-GB-4 (SM11),SauShiraH,Biomedicine,XM00F2,- - - - - Saralasin,0.6782,narrower-than
AYURVEDA-GB-4 (SM11),SauShiraH,Biomedicine,4A61,- - SAPHO syndrome,0.5945,related-to
AYURVEDA-GB-4 (SM11),SauShiraH,Biomedicine,XM68K3,- - - - - Salsalate,0.5917,related-to
AYURVEDA-GB-5 (SM11),mahASauShiraH,Biomedicine,XM5R16,- - - - - - Magaldrate,0.5936,related-to
AYURVEDA-GB-5 (SM11),mahASauShiraH,Biomedicine,LD28.01,- - - - Marfan syndrome,0.5462,related-to
AYURVEDA-GB-5 (SM11),mahASauShiraH,Biomedicine,XN43L,- - - - Malassezia,0.5254,related-to
AYURVEDA-SM1B (GB-6),paridaraH,TM2,SM1B,Bleeding gum disorder (TM2),0.6743,narrower-than
AYURVEDA-SM1B (GB-6),paridaraH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.6062,narrower-than
AYURVEDA-SM1B (GB-6),paridaraH,Biomedicine,XM1J98,- - - - - Karaya (gum),0.5512,related-to
AYURVEDA-SM14 (GB-7),upakuSaH,TM2,SM14,Gingivitis disorder (TM2),0.5018,related-to
AYURVEDA-SM14 (GB-7),upakuSaH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5607,related-to
AYURVEDA-SM14 (GB-7),upakuSaH,Biomedicine,MD80.0,- - - - Symptom or complaint of the teeth or gum,0.5596,related-to
AYURVEDA-SM14 (GB-7),upakuSaH,Biomedicine,XA6743,- - - - - - Upper gingiva,0.5047,related-to
AYURVEDA-GB-8,dantavaidarBaH/dantavidarBa,Biomedicine,XM9511,- - - - - - Daraprim,0.5931,related-to
AYURVEDA-GB-8,dantavaidarBaH/dantavidarBa,Biomedicine,XM3YJ4,- - - - - Darvon,0.5474,related-to
AYURVEDA-GB-8,dantavaidarBaH/dantavidarBa,Biomedicine,XM6HM3,- - - - - - - - Daichirona,0.5322,related-to
AYURVEDA-GB-9 (SM1Y),vardhanaH/adhidantaH,Biomedicine,XM59J5,- - - - - Vadadustat,0.5158,related-to
AYURVEDA-GB-10 (SM1Y),adhimAMsaH,Biomedicine,XM87M0,- - - - Aducanumab,0.5501,related-to
AYURVEDA-GB-11 (SM1Y),karAlaH,TM2,SR1D,Spreading of kapha pattern (TM2),0.5627,related-to
AYURVEDA-GB-11 (SM1Y),karAlaH,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5332,related-to
AYURVEDA-GB-11 (SM1Y),karAlaH,TM2,SS52,Kapha constitution pattern (TM2),0.5324,related-to
AYURVEDA-GB-11 (SM1Y),karAlaH,Biomedicine,XM0238,- - - - - Khat,0.617,narrower-than
AYURVEDA-GB-11 (SM1Y),karAlaH,Biomedicine,XM1J98,- - - - - Karaya (gum),0.594,related-to
AYURVEDA-GB-11 (SM1Y),karAlaH,Biomedicine,XM7CN8,- - - - - Kaolin,0.5443,related-to
AYURVEDA-GB-12 (SM1E),dantanADI,Biomedicine,XM3KU8,- - - - - - Dalapon,0.6866,narrower-than
AYURVEDA-GB-12 (SM1E),dantanADI,Biomedicine,XM6HM3,- - - - - - - - Daichirona,0.6669,narrower-than
AYURVEDA-GB-12 (SM1E),dantanADI,Biomedicine,XM9511,- - - - - - Daraprim,0.6511,narrower-than
AYURVEDA-GB-12.1,vAtajadantanADI,TM2,SR10,Vitiation of vāta pattern (TM2),0.5758,related-to
AYURVEDA-GB-12.1,vAtajadantanADI,TM2,SS82,Vata predominant age pattern (TM2),0.5536,related-to
AYURVEDA-GB-12.1,vAtajadantanADI,TM2,SS55,Kapha-Vata constitution pattern (TM2),0.537,related-to
AYURVEDA-GB-12.1,vAtajadantanADI,Biomedicine,XM59J5,- - - - - Vadadustat,0.6429,narrower-than
AYURVEDA-GB-12.1,vAtajadantanADI,Biomedicine,XM6602,- - - - - - Vernakalant,0.6187,narrower-than
AYURVEDA-GB-12.1,vAtajadantanADI,Biomedicine,XM3835,- - - - - - Vorapaxar,0.5883,related-to
AYURVEDA-GB-12.2,pittajadantanADI,TM2,SR15,Vitiation of pitta pattern (TM2),0.539,related-to
AYURVEDA-GB-12.3,kaPajadantanADI,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5477,related-to
AYURVEDA-GB-12.4,sAnnipAtika-dantanADI,Biomedicine,XM8VJ2,- - - - - Datura stramonium plant,0.5429,related-to
AYURVEDA-GB-12.4,sAnnipAtika-dantanADI,Biomedicine,XM6HM3,- - - - - - - - Daichirona,0.5305,related-to
AYURVEDA-GB-12.4,sAnnipAtika-dantanADI,Biomedicine,XM3KU8,- - - - - - Dalapon,0.5165,related-to
AYURVEDA-GB-12.5,Salyanimittaja-dantanADI,Biomedicine,XM6HM3,- - - - - - - - Daichirona,0.525,related-to
AYURVEDA-GB-12.5,Salyanimittaja-dantanADI,Biomedicine,XM3KU8,- - - - - - Dalapon,0.5023,related-to
AYURVEDA-GC,dantagatarogaH,Biomedicine,XM6HM3,- - - - - - - - Daichirona,0.6262,narrower-than
AYURVEDA-GC,dantagatarogaH,Biomedicine,XM9511,- - - - - - Daraprim,0.5937,related-to
AYURVEDA-GC,dantagatarogaH,Biomedicine,XM86Q2,- - - - - - - Dantron,0.5806,related-to
AYURVEDA-SM1A (GC-1),dAlanaH/karAlaH,TM2,SM1F,Dental plaque disorder (TM2),0.6136,narrower-than
AYURVEDA-SM1A (GC-1),dAlanaH/karAlaH,TM2,SM1G,Discolouration of teeth disorder (TM2),0.5351,related-to
AYURVEDA-SM1A (GC-1),dAlanaH/karAlaH,TM2,SM1J,Sensitive teeth disorder (TM2),0.5311,related-to
AYURVEDA-SM1A (GC-1),dAlanaH/karAlaH,Biomedicine,MG30.61,- - - - - - Chronic dental pain,0.5268,related-to
AYURVEDA-SM1A (GC-1),dAlanaH/karAlaH,Biomedicine,DA08,- - Diseases of hard tissues of teeth,0.5245,related-to
AYURVEDA-SM1A (GC-1),dAlanaH/karAlaH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5178,related-to
AYURVEDA-SM1E (GC-2),kRumidantakaH,Biomedicine,NB93.02,- - - - Crushing injury of vulva,0.5169,related-to
AYURVEDA-SM1E (GC-2),kRumidantakaH,Biomedicine,GA41.0,- - - - Vulval aphthosis,0.503,related-to
AYURVEDA-SM1J (GC-3),dantaharShaH,TM2,SM1J,Sensitive teeth disorder (TM2),0.5902,related-to
AYURVEDA-SM1J (GC-3),dantaharShaH,TM2,SM1F,Dental plaque disorder (TM2),0.5685,related-to
AYURVEDA-SM1J (GC-3),dantaharShaH,TM2,SM1E,Dental caries disorder (TM2),0.5483,related-to
AYURVEDA-SM1J (GC-3),dantaharShaH,Biomedicine,DA08.11,- - - - Abrasion of teeth,0.5702,related-to
AYURVEDA-SM1J (GC-3),dantaharShaH,Biomedicine,DA07.60,- - - - Teething syndrome,0.553,related-to
AYURVEDA-SM1J (GC-3),dantaharShaH,Biomedicine,DA0E,- - Dentofacial anomalies,0.5457,related-to
AYURVEDA-GC-6 (SM1E),kapAlikA,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5716,related-to
AYURVEDA-GC-6 (SM1E),kapAlikA,TM2,SR1D,Spreading of kapha pattern (TM2),0.5317,related-to
AYURVEDA-GC-6 (SM1E),kapAlikA,Biomedicine,XM0238,- - - - - Khat,0.5498,related-to
AYURVEDA-GC-6 (SM1E),kapAlikA,Biomedicine,XM0C03,- - - - - - Kanamycin,0.5333,related-to
AYURVEDA-GC-6 (SM1E),kapAlikA,Biomedicine,XM1J98,- - - - - Karaya (gum),0.532,related-to
AYURVEDA-SM1G (GC-7),SyAvadantakaH,TM2,SM1G,Discolouration of teeth disorder (TM2),0.5848,related-to
AYURVEDA-SM1G (GC-7),SyAvadantakaH,TM2,SM1F,Dental plaque disorder (TM2),0.5195,related-to
AYURVEDA-SM1G (GC-7),SyAvadantakaH,Biomedicine,DA08.11,- - - - Abrasion of teeth,0.5707,related-to
AYURVEDA-SM1G (GC-7),SyAvadantakaH,Biomedicine,DA07.60,- - - - Teething syndrome,0.5422,related-to
AYURVEDA-SM1G (GC-7),SyAvadantakaH,Biomedicine,DA08.14,- - - - Pathological resorption of teeth,0.5356,related-to
AYURVEDA-GC-8,hanumokShaH,Biomedicine,XM9Q64,- - - - - Halethazole,0.5981,related-to
AYURVEDA-GC-8,hanumokShaH,Biomedicine,XM20Y8,- - - - - Hamamelis,0.5971,related-to
AYURVEDA-GC-8,hanumokShaH,Biomedicine,XH5971,- - - - Halo naevus,0.5898,related-to
AYURVEDA-HB-15 (SK7Y),vAtahata-vartma,TM2,SR10,Vitiation of vāta pattern (TM2),0.6522,narrower-than
AYURVEDA-HB-15 (SK7Y),vAtahata-vartma,TM2,SS50,Vata constitution pattern (TM2),0.5995,related-to
AYURVEDA-HB-15 (SK7Y),vAtahata-vartma,TM2,SS82,Vata predominant age pattern (TM2),0.5911,related-to
AYURVEDA-HB-15 (SK7Y),vAtahata-vartma,Biomedicine,XM6602,- - - - - - Vernakalant,0.6594,narrower-than
AYURVEDA-HB-15 (SK7Y),vAtahata-vartma,Biomedicine,XM3835,- - - - - - Vorapaxar,0.6158,narrower-than
AYURVEDA-HB-15 (SK7Y),vAtahata-vartma,Biomedicine,SS50,- - - - - Vata constitution pattern (TM2),0.5977,related-to
AYURVEDA-GC-11,SItadantaH,TM2,SM1J,Sensitive teeth disorder (TM2),0.6,narrower-than
AYURVEDA-GC-11,SItadantaH,TM2,SM1G,Discolouration of teeth disorder (TM2),0.5167,related-to
AYURVEDA-GC-11,SItadantaH,Biomedicine,DA07.60,- - - - Teething syndrome,0.514,related-to
AYURVEDA-GD-1,vAtajajihvAgatarogaH,TM2,SK97,Nasal obstruction disorder (TM2),0.5861,related-to
AYURVEDA-GD-1,vAtajajihvAgatarogaH,TM2,SK6P,Stye disorder (TM2),0.5592,related-to
AYURVEDA-GD-1,vAtajajihvAgatarogaH,TM2,SM16,Sialorrhoea disorder (TM2),0.5577,related-to
AYURVEDA-GD-1,vAtajajihvAgatarogaH,Biomedicine,4A61,- - SAPHO syndrome,0.5192,related-to
AYURVEDA-GD-2,pittajajihvAgatarogaH,TM2,SL05,Pharyngitis disorder (TM2),0.534,related-to
AYURVEDA-GD-2,pittajajihvAgatarogaH,TM2,SP99,Pruritus disorder (TM2),0.5217,related-to
AYURVEDA-GD-2,pittajajihvAgatarogaH,TM2,SL61,Heart pain disorder (TM2),0.5152,related-to
AYURVEDA-GD-2,pittajajihvAgatarogaH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5159,related-to
AYURVEDA-GD-3,kaPajajihvAgatarogaH,TM2,SM14,Gingivitis disorder (TM2),0.5638,related-to
AYURVEDA-GD-3,kaPajajihvAgatarogaH,TM2,SM16,Sialorrhoea disorder (TM2),0.5248,related-to
AYURVEDA-GD-3,kaPajajihvAgatarogaH,TM2,SK97,Nasal obstruction disorder (TM2),0.5115,related-to
AYURVEDA-GD-4 (SM1Y),alasaH/alAsaH,Biomedicine,XM3EW0,- - - - - Agalsidase alfa,0.5357,related-to
AYURVEDA-GD-4 (SM1Y),alasaH/alAsaH,Biomedicine,XM9P20,- - - - - - Aloes,0.5212,related-to
AYURVEDA-GD-4 (SM1Y),alasaH/alAsaH,Biomedicine,XM48C4,- - - - - Althaeae radix,0.5123,related-to
AYURVEDA-GD-6 (SP9Y),adhijihvA,Biomedicine,XM10R5,- - - - - Adapalene,0.5547,related-to
AYURVEDA-GD-6 (SP9Y),adhijihvA,Biomedicine,XM17F2,- - - - Azadirachta plant,0.5474,related-to
AYURVEDA-GD-6 (SP9Y),adhijihvA,Biomedicine,XM2H09,- - - - - - Amantadine,0.5405,related-to
AYURVEDA-GE,tAlugatarogaH,Biomedicine,XM3PR6,- - - - - Tavaborole,0.5694,related-to
AYURVEDA-GE,tAlugatarogaH,Biomedicine,XM1PQ5,- - - - - Tragacanth,0.5514,related-to
AYURVEDA-GE,tAlugatarogaH,Biomedicine,XM0T42,- - - - - - - Tasosartan,0.5226,related-to
AYURVEDA-SM18 (GE-1),galaSuNDikA (kaNThaSuNDI),Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5897,related-to
AYURVEDA-SM18 (GE-1),galaSuNDikA (kaNThaSuNDI),Biomedicine,GA42.0,- - - - Vulval pruritus,0.5153,related-to
AYURVEDA-SM18 (GE-1),galaSuNDikA (kaNThaSuNDI),Biomedicine,EC90.5,- - - - Anogenital pruritus,0.5136,related-to
AYURVEDA-SM19 (GE-2),galagrahaH,TM2,SM3E,Gastric ulcer disorder (TM2),0.5199,related-to
AYURVEDA-SM19 (GE-2),galagrahaH,TM2,SP52,Fever disorder due to derangement of Balgham (TM2),0.5034,related-to
AYURVEDA-SM19 (GE-2),galagrahaH,Biomedicine,JB46.6,- - - Galactorrhoea,0.6026,narrower-than
AYURVEDA-SM19 (GE-2),galagrahaH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.564,related-to
