AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
AYURVEDA-BI-8,vArdhakyajanyarAjayakShmA/jarASoShaH,Biomedicine,6A8Z,"- - Mood disorders, unspecified",0.5862,related-to
AYURVEDA-BI-8,vArdhakyajanyarAjayakShmA/jarASoShaH,Biomedicine,6A22,- - Schizotypal disorder,0.5696,related-to
AYURVEDA-BI-8,vArdhakyajanyarAjayakShmA/jarASoShaH,Biomedicine,6D11.4,- - - Anankastia in personality disorder or personality difficulty,0.5654,related-to
AYURVEDA-BI-9,vyAyAmajanyarAjayakShmA,TM2,SK81,Deafness disorder (TM2),0.5532,equivalent
AYURVEDA-BI-9,vyAyAmajanyarAjayakShmA,TM2,SK53,Stammering disorder (TM2),0.5431,equivalent
AYURVEDA-BI-9,vyAyAmajanyarAjayakShmA,TM2,SQ6Y,Other specified poisoning disorders (TM2),0.5304,equivalent
AYURVEDA-BI-9,vyAyAmajanyarAjayakShmA,Biomedicine,MB41.Z,"- - - - Disturbances of smell or taste, unspecified",0.5557,related-to
AYURVEDA-BI-9,vyAyAmajanyarAjayakShmA,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.5364,related-to
AYURVEDA-BI-9,vyAyAmajanyarAjayakShmA,Biomedicine,MD80.1,"- - - - Symptom or complaint of the mouth, tongue or lip",0.5267,related-to
AYURVEDA-BI-10,adhvajanya-rAjayakShmA/SoSha,TM2,SN4K,Urticaria disorder (TM2),0.5155,equivalent
AYURVEDA-BI-10,adhvajanya-rAjayakShmA/SoSha,TM2,SP15,Frozen shoulder disorder (TM2),0.5151,equivalent
AYURVEDA-BI-10,adhvajanya-rAjayakShmA/SoSha,TM2,SK20,Facial palsy disorder (TM2),0.5123,equivalent
AYURVEDA-BI-10,adhvajanya-rAjayakShmA/SoSha,Biomedicine,MD30.Z,"- - - - Chest pain, unspecified",0.5372,related-to
AYURVEDA-BI-10,adhvajanya-rAjayakShmA/SoSha,Biomedicine,ME81.Z,"- - - - Musculoskeletal chest pain, unspecified",0.5096,related-to
AYURVEDA-BI-10,adhvajanya-rAjayakShmA/SoSha,Biomedicine,8E41.Z,"- - - Pachymeningitis, unspecified",0.5057,related-to
AYURVEDA-BI-11,vraNajanyarAjayakShmA,TM2,SM16,Sialorrhoea disorder (TM2),0.6228,equivalent
AYURVEDA-BI-11,vraNajanyarAjayakShmA,TM2,SM90,Amenorrhoea disorder (TM2),0.5895,equivalent
AYURVEDA-BI-11,vraNajanyarAjayakShmA,TM2,SK81,Deafness disorder (TM2),0.5853,equivalent
AYURVEDA-BI-11,vraNajanyarAjayakShmA,Biomedicine,5C58.00,- - - - - Crigler-Najjar syndrome,0.5649,related-to
AYURVEDA-BI-11,vraNajanyarAjayakShmA,Biomedicine,ME67,- - - Skin disorder of uncertain or unspecified nature,0.5417,related-to
AYURVEDA-BI-11,vraNajanyarAjayakShmA,Biomedicine,5C55.01,- - - - - Lesch-Nyhan syndrome,0.5299,related-to
AYURVEDA-BI-12,uraHkShatajanyarAjayakShmA,TM2,SN4K,Urticaria disorder (TM2),0.5967,equivalent
AYURVEDA-BI-12,uraHkShatajanyarAjayakShmA,TM2,SM16,Sialorrhoea disorder (TM2),0.5614,equivalent
AYURVEDA-BI-12,uraHkShatajanyarAjayakShmA,TM2,SP11,Rheumatism disorder (TM2),0.5547,equivalent
AYURVEDA-BI-12,uraHkShatajanyarAjayakShmA,Biomedicine,5C58.00,- - - - - Crigler-Najjar syndrome,0.5315,related-to
AYURVEDA-BI-12,uraHkShatajanyarAjayakShmA,Biomedicine,8E43.Z,"- - - Pain disorders, unspecified",0.5121,related-to
AYURVEDA-BI-13,vAtikarAjayakShmA,TM2,SL41,Cough disorder (TM2),0.5259,equivalent
AYURVEDA-BI-13,vAtikarAjayakShmA,TM2,SN44,Foul body smelling disorder (TM2),0.5244,equivalent
AYURVEDA-BI-13,vAtikarAjayakShmA,TM2,SN4K,Urticaria disorder (TM2),0.503,equivalent
AYURVEDA-BI-13,vAtikarAjayakShmA,Biomedicine,CA81.1,"- - - Pulmonary oedema due to chemicals, gases, fumes or vapours",0.5459,related-to
AYURVEDA-BI-13,vAtikarAjayakShmA,Biomedicine,CA81.Z,"- - - Respiratory conditions due to inhalation of chemicals, gases, fumes or vapours, unspecified",0.5342,related-to
AYURVEDA-BI-13,vAtikarAjayakShmA,Biomedicine,CA81.0,"- - - Bronchitis or pneumonitis due to chemicals, gases, fumes or vapours",0.5224,related-to
AYURVEDA-BI-14,paittikarAjayakShmA,TM2,SL02,Hoarseness of voice disorder (TM2),0.643,equivalent
AYURVEDA-BI-14,paittikarAjayakShmA,TM2,SK00,Cephalalgia disorder (TM2),0.6056,equivalent
AYURVEDA-BI-14,paittikarAjayakShmA,TM2,SM50,Proctalgia disorder (TM2),0.5932,equivalent
AYURVEDA-BI-14,paittikarAjayakShmA,Biomedicine,SC92,- - - - - Hoarseness disorder (TM1),0.5461,related-to
AYURVEDA-BI-14,paittikarAjayakShmA,Biomedicine,SL07,- - - - - Speech disorder (TM2),0.5448,related-to
AYURVEDA-BI-14,paittikarAjayakShmA,Biomedicine,8E43.Z,"- - - Pain disorders, unspecified",0.5413,related-to
AYURVEDA-BI-15,kaPajarAjayakShmA,TM2,SK6W,Panopthalmitis disorder (TM2),0.5827,equivalent
AYURVEDA-BI-15,kaPajarAjayakShmA,TM2,SN44,Foul body smelling disorder (TM2),0.5809,equivalent
AYURVEDA-BI-15,kaPajarAjayakShmA,TM2,SQ60,Pseudo poisoning disorder (TM2),0.5787,equivalent
AYURVEDA-BI-15,kaPajarAjayakShmA,Biomedicine,1D4C,- - Alkhurma haemorrhagic fever,0.5429,related-to
AYURVEDA-BI-15,kaPajarAjayakShmA,Biomedicine,1D4B,- - Kyasanur Forest disease,0.5366,related-to
AYURVEDA-BI-15,kaPajarAjayakShmA,Biomedicine,FA27.0,- - - - Kashin-Beck disease,0.532,related-to
AYURVEDA-BI-16,yakShmajajvaraH,TM2,SP92,Oedema disorder (TM2),0.5793,equivalent
AYURVEDA-BI-16,yakShmajajvaraH,TM2,SP95,Excessive yawning disorder (TM2),0.5657,equivalent
AYURVEDA-BI-16,yakShmajajvaraH,TM2,SN00,Balanitis disorder (TM2),0.5643,equivalent
AYURVEDA-BI-16,yakShmajajvaraH,Biomedicine,6C44.Z,"- - - - Disorders due to use of sedatives, hypnotics or anxiolytics, unspecified",0.5069,related-to
AYURVEDA-BI-16,yakShmajajvaraH,Biomedicine,5C55.01,- - - - - Lesch-Nyhan syndrome,0.5012,related-to
AYURVEDA-BI-16,yakShmajajvaraH,Biomedicine,XH8HN3,- - - - - Sezary syndrome,0.5006,related-to
AYURVEDA-BI-17,yakShmajaSiraHSUlaH,Biomedicine,1C1D.Z,"- - - Yaws, unspecified",0.5172,related-to
AYURVEDA-BI-18,asAdhya-rAjayakShmA/asAdhyaSoSha,Biomedicine,XM2D08,- - - - - Atophan,0.5328,related-to
AYURVEDA-BI-18,asAdhya-rAjayakShmA/asAdhyaSoSha,Biomedicine,XM4BZ9,- - - - - Trimethaphan,0.5143,related-to
AYURVEDA-BI-18,asAdhya-rAjayakShmA/asAdhyaSoSha,Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5052,related-to
AYURVEDA-BI-19,cikitsya-rAjayakShmA,TM2,SM8D,Polyuria disorder (TM2),0.6014,equivalent
AYURVEDA-BI-19,cikitsya-rAjayakShmA,TM2,SM87,Dysuria disorder (TM2),0.5506,equivalent
AYURVEDA-BI-19,cikitsya-rAjayakShmA,TM2,SN4K,Urticaria disorder (TM2),0.5495,equivalent
AYURVEDA-BI-19,cikitsya-rAjayakShmA,Biomedicine,5C3Z,"- - Nutritional disorders, unspecified",0.5619,related-to
AYURVEDA-BI-19,cikitsya-rAjayakShmA,Biomedicine,5C50.0Z,"- - - - - Phenylketonuria, unspecified",0.5571,related-to
AYURVEDA-BI-19,cikitsya-rAjayakShmA,Biomedicine,5C50.0Y,- - - - - Other specified phenylketonuria,0.545,related-to
AYURVEDA-BI-20,rAjayakShmA-upadravaH,TM2,SP5B,Consumptive disorder (TM2),0.6426,equivalent
AYURVEDA-BI-20,rAjayakShmA-upadravaH,TM2,SP51,Fever disorder (TM2),0.6123,equivalent
AYURVEDA-BI-20,rAjayakShmA-upadravaH,TM2,SN00,Balanitis disorder (TM2),0.5815,equivalent
AYURVEDA-BI-20,rAjayakShmA-upadravaH,Biomedicine,SM41,- - - - - Jaundice disorder (TM2),0.5113,related-to
AYURVEDA-BI-20,rAjayakShmA-upadravaH,Biomedicine,SP51,- - - - - Fever disorder (TM2),0.5057,related-to
AYURVEDA-BI-20,rAjayakShmA-upadravaH,Biomedicine,5C58.00,- - - - - Crigler-Najjar syndrome,0.5045,related-to
AYURVEDA-BI-21,yakShmA-ariShTaH,TM2,SP95,Excessive yawning disorder (TM2),0.6376,equivalent
AYURVEDA-BI-21,yakShmA-ariShTaH,TM2,SL02,Hoarseness of voice disorder (TM2),0.613,equivalent
AYURVEDA-BI-21,yakShmA-ariShTaH,TM2,SL09,Laryngitis disorder (TM2),0.59,equivalent
AYURVEDA-BI-21,yakShmA-ariShTaH,Biomedicine,5C55.01,- - - - - Lesch-Nyhan syndrome,0.5462,related-to
AYURVEDA-BI-21,yakShmA-ariShTaH,Biomedicine,SP95,- - - - Excessive yawning disorder (TM2),0.5369,related-to
AYURVEDA-BI-21,yakShmA-ariShTaH,Biomedicine,SL07,- - - - - Speech disorder (TM2),0.5254,related-to
AYURVEDA-BI-22,atikArSyam,TM2,SL61,Heart pain disorder (TM2),0.5759,equivalent
AYURVEDA-BI-22,atikArSyam,TM2,SL2Y,"Other specified eye, ear, nose, throat and neck disorders (TM2)",0.5743,equivalent
AYURVEDA-BI-22,atikArSyam,TM2,SP15,Frozen shoulder disorder (TM2),0.5713,equivalent
AYURVEDA-BI-22,atikArSyam,Biomedicine,8B22.B,- - - Moyamoya syndrome,0.5434,related-to
AYURVEDA-BI-22,atikArSyam,Biomedicine,SM41,- - - - - Jaundice disorder (TM2),0.5169,related-to
AYURVEDA-BI-22,atikArSyam,Biomedicine,GA17.4,- - - - Salpingitis isthmica nodosa,0.5162,related-to
AYURVEDA-BJ,malavaiShamyam,Biomedicine,XN43L,- - - - Malassezia,0.5616,related-to
AYURVEDA-BJ,malavaiShamyam,Biomedicine,XM6QD7,- - - - - Malathion (medicinal),0.5399,related-to
AYURVEDA-BJ,malavaiShamyam,Biomedicine,XM29Q8,- - - - - - - Thiazinam,0.5136,related-to
AYURVEDA-C,mUtravaiShamyam,Biomedicine,XN30D,- - - - - - Pasteurella multocida,0.5531,related-to
AYURVEDA-C,mUtravaiShamyam,Biomedicine,XM3JP4,- - - - - - Mogamulizumab,0.5142,related-to
AYURVEDA-C,mUtravaiShamyam,Biomedicine,XM1EE3,- - - - - - Lormetazepam,0.5113,related-to
AYURVEDA-SR83 (CA-1),mUtravRuddhiH,TM2,SM87,Dysuria disorder (TM2),0.5738,equivalent
AYURVEDA-SR83 (CA-1),mUtravRuddhiH,TM2,SR82,Polyuria pattern (TM2),0.5615,equivalent
AYURVEDA-SR83 (CA-1),mUtravRuddhiH,TM2,SR83,Oliguria pattern (TM2),0.5588,equivalent
AYURVEDA-SR83 (CA-1),mUtravRuddhiH,Biomedicine,GC01.Z,"- - - - Disorder of bladder, unspecified",0.5329,related-to
AYURVEDA-SR83 (CA-1),mUtravRuddhiH,Biomedicine,MF50.7,- - - - Dysuria,0.5266,related-to
AYURVEDA-SR83 (CA-1),mUtravRuddhiH,Biomedicine,GC50.1Z,"- - - - Absent or diminished bladder sensation, unspecified",0.5249,related-to
AYURVEDA-SR82(CA-2),purIShavaiShamyam,TM2,SM89,Thick urine disorder (TM2),0.5364,equivalent
AYURVEDA-SR82(CA-2),purIShavaiShamyam,Biomedicine,MF57,- - - Symptom or complaint of bladder,0.5801,related-to
AYURVEDA-SR82(CA-2),purIShavaiShamyam,Biomedicine,GC01.Z,"- - - - Disorder of bladder, unspecified",0.57,related-to
AYURVEDA-SR82(CA-2),purIShavaiShamyam,Biomedicine,GC50.1Z,"- - - - Absent or diminished bladder sensation, unspecified",0.55,related-to
AYURVEDA-SR81 (CB-1),purIShavRuddhiH,TM2,SM70,Flank pain disorder (TM2),0.5105,equivalent
AYURVEDA-SR81 (CB-1),purIShavRuddhiH,Biomedicine,XA6WU3,- - - - - - Pudendal nerve,0.5664,related-to
AYURVEDA-SR81 (CB-1),purIShavRuddhiH,Biomedicine,3B60.1,- - - Acquired vascular purpura,0.5366,related-to
AYURVEDA-SR81 (CB-1),purIShavRuddhiH,Biomedicine,EF31,- - - - Traumatic purpura,0.5344,related-to
AYURVEDA-SR80(CB-2),sAmamalaH,Biomedicine,ME03,- - - - Abnormal bowel sounds,0.5352,related-to
AYURVEDA-SR80(CB-2),sAmamalaH,Biomedicine,ME03.Z,"- - - - - Abnormal bowel sounds, unspecified",0.5129,related-to
AYURVEDA-SR86(CB-3),svedavaiShamyam,TM2,SM75,Dynamic intestinal obstruction disorder (TM2),0.5189,equivalent
AYURVEDA-SR86(CB-3),svedavaiShamyam,Biomedicine,ME24.2,- - - - Digestive system obstruction,0.5989,related-to
AYURVEDA-SR86(CB-3),svedavaiShamyam,Biomedicine,ME24.Y,- - - - Other specified clinical manifestations of the digestive system,0.5114,related-to
AYURVEDA-SR86(CB-3),svedavaiShamyam,Biomedicine,ME24,- - - Clinical manifestations of the digestive system,0.5057,related-to
AYURVEDA-SR85(CC-1),svedavRuddhiH,TM2,SN4R,Roughness of skin disorder (TM2),0.5217,equivalent
AYURVEDA-SR85(CC-1),svedavRuddhiH,Biomedicine,ME67,- - - Skin disorder of uncertain or unspecified nature,0.5259,related-to
AYURVEDA-CZ-1,jihvAmUlagatamalaH,Biomedicine,XM45N8,- - - - - - - Palivizumab,0.5477,related-to
AYURVEDA-CZ-1,jihvAmUlagatamalaH,Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5158,related-to
AYURVEDA-CZ-1,jihvAmUlagatamalaH,Biomedicine,XM9VJ6,- - - - - - Tildrakizumab,0.5148,related-to
AYURVEDA-SS10(D),agnivaiShamyam,TM2,SS10,Derangement of digestive power pattern (TM2),0.6757,equivalent
AYURVEDA-SS10(D),agnivaiShamyam,TM2,SR59,Derangement of digestive tract pattern (TM2),0.5113,equivalent
AYURVEDA-SS10(D),agnivaiShamyam,Biomedicine,SS16,- - - - - Natural digestive fire pattern (TM2),0.5311,related-to
AYURVEDA-SS10(D),agnivaiShamyam,Biomedicine,SS19,- - - - - Weak digestive fire pattern (TM2),0.5225,related-to
AYURVEDA-SS10(D),agnivaiShamyam,Biomedicine,SS17,- - - - - Strong digestive fire pattern (TM2),0.5221,related-to
AYURVEDA-SS15(DA),AmadoShaH,TM2,SS15,"State of incomplete digestion, transformation or metabolism pattern (TM2)",0.5593,equivalent
AYURVEDA-DA-1,asAdhya-AmadoShaH,Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5855,related-to
AYURVEDA-DA-1,asAdhya-AmadoShaH,Biomedicine,XM2D08,- - - - - Atophan,0.5367,related-to
AYURVEDA-DA-1,asAdhya-AmadoShaH,Biomedicine,XM4BZ9,- - - - - Trimethaphan,0.5187,related-to
AYURVEDA-DB,jaTharAgnivikAraH,Biomedicine,XM9BZ0,- - - - - - Zafirlukast,0.6004,related-to
AYURVEDA-DB,jaTharAgnivikAraH,Biomedicine,XM8H63,- - - - - - Naphthoquine,0.549,related-to
AYURVEDA-DB,jaTharAgnivikAraH,Biomedicine,XM6XG3,- - - - - - Jalap,0.549,related-to
AYURVEDA-DB-1,mandAgniH/ agnisAda,TM2,SS13,Subdued digestive power pattern (TM2),0.5534,equivalent
AYURVEDA-DB-1,mandAgniH/ agnisAda,Biomedicine,XA5969,- - - - - - - - - Ramus of mandible,0.5805,related-to
AYURVEDA-DB-1,mandAgniH/ agnisAda,Biomedicine,XA51B7,- - - - - - - - Mandible,0.5423,related-to
AYURVEDA-DB-1,mandAgniH/ agnisAda,Biomedicine,MB47.6,- - - - Meningismus,0.5363,related-to
AYURVEDA-SS13(DB-1.1),mandAgni-ariShTaH,TM2,SS13,Subdued digestive power pattern (TM2),0.5684,equivalent
AYURVEDA-SS13(DB-1.1),mandAgni-ariShTaH,TM2,SS19,Weak digestive fire pattern (TM2),0.5177,equivalent
AYURVEDA-SS14(DB-4),atyagniH/BasmakaH,TM2,SS14,Highly elevated digestive power pattern (TM2),0.5481,equivalent
AYURVEDA-SS14(DB-4),atyagniH/BasmakaH,Biomedicine,NF07.1,- - - Effects of thirst,0.5145,related-to
AYURVEDA-SS14(DB-4),atyagniH/BasmakaH,Biomedicine,SD71,- - - - Wasting thirst disorder (TM1),0.5122,related-to
AYURVEDA-SR5Z€,srotovaiShamyam,Biomedicine,XM6HM3,- - - - - - - - Daichirona,0.532,related-to
AYURVEDA-SR5Z€,srotovaiShamyam,Biomedicine,XM4L44,- - - - - - Sulfathiourea,0.5186,related-to
AYURVEDA-SR5Z€,srotovaiShamyam,Biomedicine,XN8P7,- - - - - - Actinomadura,0.5134,related-to
AYURVEDA-EA,prANavahasrotovikAraH,Biomedicine,XM8LN2,- - - - - - Prasugrel,0.5834,related-to
AYURVEDA-EA,prANavahasrotovikAraH,Biomedicine,XM4M86,- - - - - - Prazepam,0.5793,related-to
AYURVEDA-EA,prANavahasrotovikAraH,Biomedicine,XM62R6,- - - - - - Pramlintide,0.5712,related-to
AYURVEDA-EA-2.1,hikkA-pUrvarUpam,Biomedicine,XM4A22,- - - - - Ispagula husk,0.5846,related-to
AYURVEDA-EA-2.1,hikkA-pUrvarUpam,Biomedicine,XM1EF8,- - - - - Hyoscyamus,0.5428,related-to
AYURVEDA-EA-2.1,hikkA-pUrvarUpam,Biomedicine,XN0ZW,- - - - - - - Burkholderia anthina,0.5408,related-to
AYURVEDA-EA-2.3(SM74),gamBIrAhikkA,Biomedicine,XM1L58,- - - - - - Gamboge,0.537,related-to
AYURVEDA-EA-2.3(SM74),gamBIrAhikkA,Biomedicine,XM7MC6,- - - - - Gamulin,0.5227,related-to
AYURVEDA-EA-2.3(SM74),gamBIrAhikkA,Biomedicine,XM3VG2,- - - - - - - Gadobutrol,0.5159,related-to
AYURVEDA-EA-2.5(SM74),kShudrA hikkA,Biomedicine,XM4A22,- - - - - Ispagula husk,0.5442,related-to
AYURVEDA-EA-2.6,annajAhikkA,TM2,SL20,Excessive sneezing disorder (TM2),0.6214,equivalent
AYURVEDA-EA-2.6,annajAhikkA,TM2,SN4K,Urticaria disorder (TM2),0.6167,equivalent
AYURVEDA-EA-2.6,annajAhikkA,TM2,SM74,Hiccough disorder (TM2),0.6,equivalent
AYURVEDA-EA-2.6,annajAhikkA,Biomedicine,SM74,- - - - Hiccough disorder (TM2),0.5625,related-to
AYURVEDA-EA-2.6,annajAhikkA,Biomedicine,6D5Z,"- - Factitious disorders, unspecified",0.5409,related-to
AYURVEDA-EA-2.6,annajAhikkA,Biomedicine,EB0Y,- - - Other specified urticarial disorders,0.54,related-to
AYURVEDA-EA-2.7,asAdhya-hikkA,TM2,SQ2Y,Other specified behavioural disorders (TM2),0.6237,equivalent
AYURVEDA-EA-2.7,asAdhya-hikkA,TM2,SQ80,Inadequate diet disorders (TM2),0.6236,equivalent
AYURVEDA-EA-2.7,asAdhya-hikkA,TM2,SM8A,Haematuria disorder (TM2),0.6,equivalent
AYURVEDA-EA-2.7,asAdhya-hikkA,Biomedicine,6D5Z,"- - Factitious disorders, unspecified",0.582,related-to
AYURVEDA-EA-2.7,asAdhya-hikkA,Biomedicine,6D11.4,- - - Anankastia in personality disorder or personality difficulty,0.5752,related-to
AYURVEDA-EA-2.7,asAdhya-hikkA,Biomedicine,6C44.Z,"- - - - Disorders due to use of sedatives, hypnotics or anxiolytics, unspecified",0.5696,related-to
AYURVEDA-EA-2.8,hikkA-ariShTaH,TM2,SK6A,Dry eye disorder (TM2),0.5972,equivalent
AYURVEDA-EA-2.8,hikkA-ariShTaH,TM2,SK6X,Phthisis bulbi disorder (TM2),0.53,equivalent
AYURVEDA-EA-2.8,hikkA-ariShTaH,TM2,SK6R,Non-inflammatory swelling of eye disorder (TM2),0.5229,equivalent
AYURVEDA-EA-2.8,hikkA-ariShTaH,Biomedicine,9A06.Y,- - - - Other specified disorders of eyelid,0.5644,related-to
AYURVEDA-EA-2.8,hikkA-ariShTaH,Biomedicine,9A06,- - - Certain specified disorders of eyelid,0.5641,related-to
AYURVEDA-EA-2.8,hikkA-ariShTaH,Biomedicine,SK6M,- - - - - Sticky eyelids disorder (TM2),0.5484,related-to
AYURVEDA-SL41(EA-3),kAsaH,TM2,SL41,Cough disorder (TM2),0.6314,equivalent
AYURVEDA-SL41(EA-3),kAsaH,Biomedicine,2B57.0,- - - - - Kaposi sarcoma of lung,0.5304,related-to
AYURVEDA-SL41(EA-3),kAsaH,Biomedicine,1C12.Y,- - - Other specified whooping cough,0.5274,related-to
AYURVEDA-SL41(EA-3),kAsaH,Biomedicine,CB40,- Certain diseases of the respiratory system,0.5265,related-to
AYURVEDA-EA-3.8,kAsa-ariShTaH,TM2,SM37,Diarrhoea disorder (TM2),0.6053,equivalent
AYURVEDA-EA-3.8,kAsa-ariShTaH,TM2,SR00,Marasmus disorder (TM2),0.561,equivalent
AYURVEDA-EA-3.8,kAsa-ariShTaH,TM2,SQ60,Pseudo poisoning disorder (TM2),0.5577,equivalent
AYURVEDA-EA-3.8,kAsa-ariShTaH,Biomedicine,FA27.0,- - - - Kashin-Beck disease,0.5851,related-to
AYURVEDA-EA-3.8,kAsa-ariShTaH,Biomedicine,8A44.4,- - - Krabbe disease,0.547,related-to
AYURVEDA-EA-3.8,kAsa-ariShTaH,Biomedicine,1D4C,- - Alkhurma haemorrhagic fever,0.5438,related-to
AYURVEDA-EA-3.1,kAsa-pUrvarUpam,TM2,SM50,Proctalgia disorder (TM2),0.5561,equivalent
AYURVEDA-EA-3.1,kAsa-pUrvarUpam,TM2,SM3C,Food stasis indigestion disorder (TM2),0.5535,equivalent
AYURVEDA-EA-3.1,kAsa-pUrvarUpam,TM2,SQ2Y,Other specified behavioural disorders (TM2),0.5438,equivalent
AYURVEDA-EA-3.1,kAsa-pUrvarUpam,Biomedicine,SM3C,- - - - - Food stasis indigestion disorder (TM2),0.5295,related-to
AYURVEDA-EA-3.1,kAsa-pUrvarUpam,Biomedicine,5C3Z,"- - Nutritional disorders, unspecified",0.5193,related-to
AYURVEDA-EA-3.1,kAsa-pUrvarUpam,Biomedicine,DA04.7,- - - Sialophagia,0.5154,related-to
AYURVEDA-EA-3.2,vAtajakAsaH,TM2,SL02,Hoarseness of voice disorder (TM2),0.5599,equivalent
AYURVEDA-EA-3.2,vAtajakAsaH,TM2,SK51,Cervicobrachial pain disorder (TM2),0.5488,equivalent
AYURVEDA-EA-3.2,vAtajakAsaH,TM2,SM35,Volvulus disorder (TM2),0.5413,equivalent
AYURVEDA-EA-3.2,vAtajakAsaH,Biomedicine,MD30,- - - Pain in throat or chest,0.5473,related-to
AYURVEDA-EA-3.2,vAtajakAsaH,Biomedicine,MD36.Z,"- - - - Symptom or complaint of the throat, unspecified",0.5274,related-to
AYURVEDA-EA-3.2,vAtajakAsaH,Biomedicine,MB0Y,"- - Other specified symptoms, signs or clinical findings of speech, language or voice",0.5176,related-to
AYURVEDA-EA-3.3,pittajakAsaH,TM2,SQ10,Anxiety ephemeral fever disorder (TM2),0.5322,equivalent
AYURVEDA-EA-3.3,pittajakAsaH,TM2,SL62,Palpitation disorder (TM2),0.5307,equivalent
AYURVEDA-EA-3.3,pittajakAsaH,TM2,SQ60,Pseudo poisoning disorder (TM2),0.5288,equivalent
AYURVEDA-EA-3.3,pittajakAsaH,Biomedicine,MB5Y,- - - - Other specified paralytic symptoms,0.5481,related-to
AYURVEDA-EA-3.3,pittajakAsaH,Biomedicine,MB5Z,"- - - - Paralytic symptoms, unspecified",0.531,related-to
AYURVEDA-EA-3.4,kaPajakAsaH,TM2,SQ80,Inadequate diet disorders (TM2),0.5879,equivalent
AYURVEDA-EA-3.4,kaPajakAsaH,TM2,SM3H,Nausea disorder (TM2),0.5792,equivalent
AYURVEDA-EA-3.4,kaPajakAsaH,TM2,SQ6Y,Other specified poisoning disorders (TM2),0.5779,equivalent
AYURVEDA-EA-3.4,kaPajakAsaH,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.521,related-to
AYURVEDA-EA-3.4,kaPajakAsaH,Biomedicine,MD80.1,"- - - - Symptom or complaint of the mouth, tongue or lip",0.5108,related-to
AYURVEDA-EA-3.4,kaPajakAsaH,Biomedicine,MB41.Z,"- - - - Disturbances of smell or taste, unspecified",0.5102,related-to
AYURVEDA-EA-3.5,kShatajakAsaH,TM2,SQ60,Pseudo poisoning disorder (TM2),0.5364,equivalent
AYURVEDA-EA-3.5,kShatajakAsaH,TM2,SL41,Cough disorder (TM2),0.5359,equivalent
AYURVEDA-EA-3.5,kShatajakAsaH,TM2,SK00,Cephalalgia disorder (TM2),0.5233,equivalent
AYURVEDA-EA-3.5,kShatajakAsaH,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.5304,related-to
AYURVEDA-EA-3.5,kShatajakAsaH,Biomedicine,XM4DA3,"- - - - - Toxin, diphtheria (Schick Test)",0.5168,related-to
AYURVEDA-EA-3.5,kShatajakAsaH,Biomedicine,MD30,- - - Pain in throat or chest,0.511,related-to
AYURVEDA-EA-3.6,kShayajakAsaH,TM2,SQ60,Pseudo poisoning disorder (TM2),0.553,equivalent
AYURVEDA-EA-3.6,kShayajakAsaH,TM2,SM10,Stomatitis disorder (TM2),0.5499,equivalent
AYURVEDA-EA-3.6,kShayajakAsaH,TM2,SP99,Pruritus disorder (TM2),0.5497,equivalent
AYURVEDA-EA-3.6,kShayajakAsaH,Biomedicine,FA27.0,- - - - Kashin-Beck disease,0.5152,related-to
AYURVEDA-EA-3.6,kShayajakAsaH,Biomedicine,EC90.6,- - - - Pruritus of unknown cause,0.5081,related-to
AYURVEDA-EA-3.6,kShayajakAsaH,Biomedicine,1D4C,- - Alkhurma haemorrhagic fever,0.5059,related-to
AYURVEDA-EA-3.7,kAsa-upadravaH,TM2,SK30,Seizure disorder (TM2),0.5093,equivalent
AYURVEDA-EA-3.7,kAsa-upadravaH,TM2,SQ2Y,Other specified behavioural disorders (TM2),0.5064,equivalent
AYURVEDA-EA-3.7,kAsa-upadravaH,TM2,SK53,Stammering disorder (TM2),0.5045,equivalent
AYURVEDA-EA-3.7,kAsa-upadravaH,Biomedicine,8A44.4,- - - Krabbe disease,0.5446,related-to
AYURVEDA-EA-3.7,kAsa-upadravaH,Biomedicine,ED63.3,- - - - - Vogt-Koyanagi-Harada syndrome,0.5341,related-to
AYURVEDA-EA-3.7,kAsa-upadravaH,Biomedicine,FA27.0,- - - - Kashin-Beck disease,0.5246,related-to
AYURVEDA-SL42(EA-4),SvAsaH,Biomedicine,MD30.0,- - - - Chest pain on breathing,0.5542,related-to
AYURVEDA-SL42(EA-4),SvAsaH,Biomedicine,MD11,- - - Abnormalities of breathing,0.55,related-to
AYURVEDA-SL42(EA-4),SvAsaH,Biomedicine,MD11.Y,- - - - Other specified abnormalities of breathing,0.5492,related-to
AYURVEDA-EA-4.1,SvAsa-pUrvarUpam,TM2,SK21,Paraplegia disorder (TM2),0.6225,equivalent
AYURVEDA-EA-4.1,SvAsa-pUrvarUpam,TM2,SM50,Proctalgia disorder (TM2),0.6161,equivalent
AYURVEDA-EA-4.1,SvAsa-pUrvarUpam,TM2,SK51,Cervicobrachial pain disorder (TM2),0.614,equivalent
